MINE_ID,CURRENT_MINE_NAME,COAL_METAL_IND,CURRENT_MINE_TYPE,CURRENT_MINE_STATUS,CURRENT_STATUS_DT,CURRENT_CONTROLLER_ID,CURRENT_CONTROLLER_NAME,CURRENT_OPERATOR_ID,CURRENT_OPERATOR_NAME,STATE,BOM_STATE_CD,FIPS_CNTY_CD,FIPS_CNTY_NM,CURRENT_CONTROLLER_BEGIN_DT,PRIMARY_SIC_CD,PRIMARY_SIC,PRIMARY_SIC_CD_1,PRIMARY_SIC_CD_SFX,SECONDARY_SIC_CD,SECONDARY_SIC,SECONDARY_SIC_CD_1,SECONDARY_SIC_CD_SFX,PRIMARY_CANVASS_CD,PRIMARY_CANVASS,SECONDARY_CANVASS_CD,SECONDARY_CANVASS,PORTABLE_OPERATION,PORTABLE_FIPS_ST_CD,LONGITUDE,LATITUDE,DIRECTIONS_TO_MINE,NEAREST_TOWN
2902237,Castillo Pit,M,Surface,Active,10/01/2010,0140021,Richard C  Castillo,0050518,Castillo Ready Mix Inc,NM,29,61,Valencia,07/22/2002,144200.0,Construction Sand and Gravel,1442.0,0.0,,,,,5.0,SandAndGravel,,,Y,35.0,106.764722,34.497222,"From office take I-25 South Hwy 60, East to Jct. 304. Go North to MM 12.5, the mine is on the right side of the road. From Belen, NM, head South on Hwy 47, past Veguita, NM post office. Turn left at first mine site.  Mine can be seen from the highway. *Note:  This mine has combined to other properties into it, South Veguita Pit and Othart Pit, due to pulling supplies from the new pits.   ",Veguita
2902245,Salls Portable Quarry Equip.,M,Surface,Intermittent,10/18/2018,0041517,Fred H  Salls,0051131,Salls Brothers Construction,NM,29,1,Bernalillo,11/01/2002,142900.0,"Crushed, Broken Stone NEC",1429.0,0.0,,,,,6.0,Stone,,,Y,35.0,106.664444,35.194722,"Paseo Del Norte, 1.25 miles West of Rainbow Blvd, .25 mile South.  From the intersection of Molten Rock and Vista Vieja, travel West on Vista Vieja approximately one mile to site. ",Albuquerque 
2902250,Deming Sand & Gravel LLC,M,Surface,Active,04/07/2016,0119041,Jason  Jackson; Tyler  Jackson,0139913,Deming Sand & Gravel LLC,NM,29,29,Luna,07/22/2015,144200.0,Construction Sand and Gravel,1442.0,0.0,,,,,5.0,SandAndGravel,,,Y,35.0,107.733889,32.201389,I-10 to Pine St. to County Club Rd. South on County Club Rd. to 5525 (approx. 4 miles),Deming
2902252,Khani K100/Metso Crusher & Screen,M,Surface,Intermittent,01/05/2018,0119041,Jason  Jackson; Tyler  Jackson,0139913,Deming Sand & Gravel LLC,NM,29,29,Luna,03/22/2018,144200.0,Construction Sand and Gravel,1442.0,0.0,,,,,5.0,SandAndGravel,,,Y,35.0,107.753333,32.256667,"From Deming, NM, take NM180 North for approximately 16 miles.  In between to Mile Marker 149 and 150. Turn West on Perrin Road.  Continue West on existing asphalt/gravel road approximately 140 yards.  ",Deming
2902253,Ewing Pit,M,Surface,Intermittent,01/18/2019,0113663,Dustin James  Pettingill; David Ross  Pettingill Jr,0152675,"Restoration Group, Inc.",NM,29,57,Torrance,03/09/2017,144200.0,Construction Sand and Gravel,1442.0,0.0,,,,,5.0,SandAndGravel,,,N,,106.223611,34.626667,"Take I-40 East to Moriarty, then take Hwy 41 South past Estancia to Hwy 542. Drive West on Hwy 542 to Co Rd BO98; turn left and follow road to scale house.",Mountainair
2902254,J. Herman Tabet Veguita Pit,M,Surface,Intermittent,03/01/2011,M34608,Herman  Tabet,0051782,JHT Veguita Pit,NM,29,61,Valencia,09/24/2003,144201.0,"Sand, Common",1442.0,1.0,,,,,5.0,SandAndGravel,,,N,,106.77638799999998,34.662777,"1-25 south Exit 191, Turn right on 314, East on 304 to mine",Belen
2902267,Rodriguez Pit,M,Surface,Intermittent,05/06/2004,M07680,Jim  Mc Nutt,L09797,Mc Nutt  Construction,NM,29,13,Dona Ana,05/06/2004,141102.0,Dimension Limestone,1411.0,2.0,,,,,6.0,Stone,,,Y,35.0,107.153055,32.665277,"Mile marker #22 between Radium Springs and Hatch, N.M.",Hatch
2902269,Torrance Quarry,M,Surface,Active,11/12/2004,0071891,Vulcan Materials Company,L16645,CalMat Co,NM,29,57,Torrance,04/07/2017,142900.0,"Crushed, Broken Stone NEC",1429.0,0.0,,,,,6.0,Stone,,,N,,105.671944,34.655278,9 miles west of Encino on US 60 at MP 243.  Go south on Eschlerman Road for 1.5 miles then west 1.5 miles to access road.,Encino
2902270,Milagro Quarry,M,Surface,Intermittent,07/11/2018,0143001,William  Kruse; Mark  Quinn,0158854,"Melissa Feeders, LLC",NM,29,19,Guadalupe,03/29/2018,141104.0,Dimension Sandstone,1411.0,4.0,,,,,6.0,Stone,,,N,,105.4575,34.650833,I40 East to exit 243. Turn right (South) 3.8 then turn left (East).  Go 3.8 miles then turn right (South).  Go 0.9 miles then turn right and go South 0.6 and you will be there.  ,Santa Rosa
2902273,Los Padillas Pit,M,Surface,Active,01/24/2017,M03579,Anthony  Villegas,L13538,"Coyote Gravel Products, Inc.",NM,29,1,Bernalillo,05/13/2013,144600.0,"Sand, Industrial NEC",1446.0,0.0,,,,,7.0,Nonmetal,,,N,,106.736667,34.959167,I-25 South to Rio Bravo Pit.  Exit West on Rio Bravo to Coors Blvd. Go South on Coors Blvd aproximately 5 miles to Los Padillas Rd.  Right on Los Padillas follow dirt road approximately 1 to 2 miles. Operation is on right,Albuquerque
2902274,Mountain States Crusher 1830,M,Surface,Active,04/14/2017,0106425,David  Otoski; Karen  Pace,L08915,Mountain States Constructors Inc,NM,29,57,Torrance,01/04/2005,144200.0,Construction Sand and Gravel,1442.0,0.0,,,,,5.0,SandAndGravel,,,Y,35.0,105.951389,34.970278,"East on I-40 to Moriarty, turn south on NM41 to Martinez Rd. East on Martinez Rd to Stage Coach Rd, South on Stage Coach Rd. to end of paved road. Follow dirt road into property, at the fork stay to the left into the pit. Drive to the southeast corner. Lat.34*58'3.13 Long.105*57'4.19 ",Moriarty
2902277,Mountain States Crusher GCP 3164 ,M,Surface,Intermittent,12/01/2017,0106425,David  Otoski; Karen  Pace,L08915,Mountain States Constructors Inc,NM,29,61,Valencia,01/11/2005,142900.0,"Crushed, Broken Stone NEC",1429.0,0.0,,,,,6.0,Stone,,,Y,35.0,106.878333,34.814722,"From Albuquerque, go South on I-25 to Los Lunas, Exit 203.  Head West to 701 Hwy 6, Milepost 25.7.  Turn into driveway heading North, follow the road to the left, you will run into the pit.  ",Los Lunas 
2902287,R. S. I.   Pit,M,Surface,Active,10/12/2007,0052269,Alonzo  Ramirez Jr,0062543,"Ramirez & Sons, Inc.",NM,29,25,Lea,08/01/2005,142200.0,"Crushed, Broken Limestone NEC",1422.0,0.0,,,,,6.0,Stone,,,Y,35.0,103.136111,32.7025,"62/180 to Hobbs turn North on West County Road, 2 miles to Bender turn West 1.5 miles to Armstrong gate, then streight on left. ",Hobbs
2902291,Portable #3,M,Surface,Intermittent,04/07/2017,M09591,Joel M Perovich,0063925,Taos Gravel Products,NM,29,7,Colfax,09/22/2005,144200.0,Construction Sand and Gravel,1442.0,0.0,,,,,5.0,SandAndGravel,,,Y,35.0,105.735,36.503056,"approximately 2.3 miles East of I-25 on Hwy 87 (From Raton), then South on dirt road for approximately 1.25 miles. ",Raton 
2902293,Aviation Mine,M,Surface,Active,08/14/2006,M09624,Victor  Montano,0063863,Montano's Excavating & Trenching Inc,NM,29,49,Santa Fe,09/13/2005,144600.0,"Sand, Industrial NEC",1446.0,0.0,,,,,7.0,Nonmetal,,,N,,106.072777,35.631388,Southwest on Airport Road past 599 Aviation head South (left) and take first right,Sante Fe
2902294,Cordova Pit,M,Surface,Active,08/08/2016,0053871,Danny V  Maestas,0064364,Maestas Sand & Gravel,NM,29,61,Valencia,07/27/2005,144200.0,Construction Sand and Gravel,1442.0,0.0,,,,,5.0,SandAndGravel,,,Y,35.0,106.671667,34.791667,"Hwy 47 S to N Elcerro Loop, E on El Cerro to Meadow Lake Rd, corner of El Cerro & Meadow Lake",Los Lunas
2902295,Organ Quarry,M,Surface,Active,10/08/2005,0111143,Alan R  Gadberry; Mike C  Donegan,0066443,Toro Rock Products,NM,29,13,Dona Ana,12/10/2005,142900.0,"Crushed, Broken Stone NEC",1429.0,0.0,,,,,6.0,Stone,,,N,,106.587777,32.447777,"Take Co. Rd 87 north from Organ, go 1-1/4 mi. to Badger Road. Badger Road Stops at Quarry entrance.",Las Cruces
2902298,Coyote Cliff #2,M,Surface,Intermittent,06/10/2019,0149021,Lynetta B  Richards; Greg L  Richards,0164673,Coyote Cliff LLC,NM,29,51,Sierra,06/10/2019,142900.0,"Crushed, Broken Stone NEC",1429.0,0.0,,,,,6.0,Stone,,,N,,107.217778,32.861944,"State 187 - 0.3 mi. N of Arrey, NM turn E onto County B38 for 1.2 mi.  Turn N for 0.75 mi.  Turn E for 0.3 mi.  Turn N on B012 for 0.8 mi.  Continue N on B112 for 0.2 mi. under I-25.  Continue N & E on A003 for 2.4 mi.  Turn right (E) on Tipton Ranch Road for 5.5 mi. Turn left @ UTM 13S 0292123 3637234 and follow 0.8 mi. to mine site.  Total mileage from Arrey = 12.25 miles  Sec. 2, T17S, R4W, NMPM     Mine Location - UTM 13S 0292489 3638185 ",Arrey
2902299,Coyote Cliff #1,M,Surface,Intermittent,06/10/2019,0149021,Lynetta B  Richards; Greg L  Richards,0164673,Coyote Cliff LLC,NM,29,51,Sierra,06/10/2019,142900.0,"Crushed, Broken Stone NEC",1429.0,0.0,,,,,6.0,Stone,,,N,,107.229167,32.873611,"State 187 - 0.3 mi. N of Arrey, NM turn E onto County B38 for 1.2 mi.  Turn N for 0.75 mi.  Turn E for 0.3 mi.  Turn N on B012 for 0.8 mi.  Continue N on B112 for 0.2 mi. under I-25.  Continue N & E on A003 for 2.4 mi.  Turn right (E) on Tipton Ranch Road for 3.9 mi.  Turn left @ UTM 13S 0290812 3639368 and follow 0.9 mi. to mine site.  Total mileage from Arrey = 10.75 miles  Sec. 35, T16S, R4W, NMPM  Mine Location - UTM 13S 0291437 3639483 ",Arrey
2902305,JCT mines,M,Surface,Intermittent,07/17/2019,0148741,Evaristo Antonio  Tenorio,0164453,JCT mines,NM,29,19,Guadalupe,06/13/2019,142200.0,"Crushed, Broken Limestone NEC",1422.0,0.0,,,,,6.0,Stone,,,Y,35.0,,,"US Hgway 84 from I-25 to MM 76 travel Southbound to County Road 4L.  Anton Chico, NM 87711.",santa rosa
2902310,Segura Mine,M,Surface,Intermittent,07/29/2019,0149281,Crystal K  Villanueva,0164993,Segura Flagstone,NM,29,19,Guadalupe,07/11/2019,141106.0,Dimension Traprock,1411.0,6.0,,,,,6.0,Stone,,,N,,,,Take I40 east to Exit 243.  Drive south on CR 4F 6.2 miles to white flag pole on right.  Turn left and drive through green gate 3.4 miles to quarry.,Anton Chico
2902311,Crusher 3,M,Surface,Active,10/01/2018,0105553,William J  Sweatt,0124290,"Sweatt Construction, Inc.",NM,29,15,Eddy,08/01/2012,142900.0,"Crushed, Broken Stone NEC",1429.0,0.0,,,,,6.0,Stone,,,N,,104.5075,32.843056,Go west on highway 82 out of Artesia turn right at mile marker 101 follow dirt road to mine.,"Artesis, NM"
2902315,#1 Crusher Vigil Mine,M,Surface,Intermittent,04/17/2006,0059309,Gill E  Vigil,0099465,"Vigil's Asphalt & Gravel, LLC",NM,29,55,Taos,01/01/2009,144200.0,Construction Sand and Gravel,1442.0,0.0,,,,,5.0,SandAndGravel,,,Y,35.0,105.672222,36.4875,Hwy 64 mm 248 Take right past mm248 on Gravel Pit Rd. 3 Miles off Hwy 64 W.,Taos
2902323,Crusher # 10,M,Surface,Active,05/12/2006,0061449,Rock I.  Southway,0073403,"Rock Products, Inc",NM,29,61,Valencia,05/26/2006,144200.0,Construction Sand and Gravel,1442.0,0.0,,,,,5.0,SandAndGravel,,,Y,35.0,106.856667,34.826111,"South on I25 from Albuquerque to Los Lunas, exit at Hwy 6, travel west approx. 6 miles to the mine.",Los Lunas
2902331,DTT Welding & Excavating Inc,M,Surface,Active,10/01/2010,0064149,Dave L  Tainter,0076423,DTT Welding & Excavating Inc,NM,29,39,Rio Arriba,10/29/2006,144200.0,Construction Sand and Gravel,1442.0,0.0,,,,,5.0,SandAndGravel,,,Y,35.0,106.095833,36.015,1.5 miles north on Hwy 285,Espanola
2902332,Milagro Mine ,M,Surface,Active,01/22/2018,M13088,Ray  Bosilcic; Liliana  Hardisty,0119831,Stoneworld ,NM,29,19,Guadalupe,10/12/2011,141106.0,Dimension Traprock,1411.0,6.0,,,,,6.0,Stone,,,N,,105.193056,34.898056,"I40 east to exit 243, go south 6.2 miles to white flag pole (on right). Turn left thru green gate 3.4 mi to quarry.",Encino
2902333,Valentine Pit,M,Surface,Active,03/01/2018,0118025,GMS Inc; David  Shoup,0138654,"United Materials, LLP",NM,29,15,Eddy,05/08/2015,141102.0,Dimension Limestone,1411.0,2.0,,,,,6.0,Stone,,,Y,35.0,104.2375,32.385,"From Carlsbad travel South to Kircher St, turn West approx. 2 miles to 3003 S. Boyd Drive.",CarlsbaD
2902336,Fisher Industries Plant 36,M,Surface,Intermittent,01/29/2019,M00061,Thomas G  Fisher,L00020,Fisher Sand & Gravel Company,NM,29,33,Mora,02/28/2007,144200.0,Construction Sand and Gravel,1442.0,0.0,,,,,5.0,SandAndGravel,,,Y,35.0,102.731111,46.882778,From Albuquerque go North on I-25 to exit 393 (Levy Exit). Go West on CR 24 1.2 miles then turn right across the cattle guard.  The operation will be .9 miles.  ,Wagon Mound 
2902337,TMR Pit,M,Surface,Intermittent,12/06/2011,M10116,Buddy  Sonchar,L13244,B T U Block & Concrete Inc,NM,29,59,Union,03/02/2007,142905.0,"Crushed, Broken Basalt",1499.0,5.0,,,,,6.0,Stone,,,N,,103.884167,36.82,Take Highway 325 North from Hwy 87 just west of Des Moines. Travel north for about 5 miles and turn left (west) as you go down a small hill. follow the road into the pit (about 1/2 mile). You can see the lava pit as you travel north on 325 for the last 1 mile before turning west. Rinker Mtls was the last operator of this mine.,Des Moines
2902340,Fisher Industries Plant 38,M,Surface,Intermittent,02/04/2019,M00061,Thomas G  Fisher,L00020,Fisher Sand & Gravel Company,NM,29,15,Eddy,04/09/2007,144200.0,Construction Sand and Gravel,1442.0,0.0,,,,,5.0,SandAndGravel,,,Y,35.0,,,"FROM ARTESIA, NM, GO SOUTH ON US 285 TO MP 63.3, TURN RIGHT (WEST) ON CR 39 (4 DINKUS ROAD) FOR 3.3 MILES, TURN RIGHT (NORTH), THROUGH THE GATE FOR 1.5 MILES TO OPERATION. 32*46?19.03? 104*26?28.17?",ARTESIA
2902346,Farm Pit,M,Surface,Intermittent,02/23/2017,0070791,Steve T  Bell; Randell  Bell,0083904,SBE Inc,NM,29,51,Sierra,07/25/2007,144200.0,Construction Sand and Gravel,1442.0,0.0,,,,,5.0,SandAndGravel,,,Y,35.0,107.235833,33.185,"Travel 1-25 south to exit 89, turn right and travel on C029 (next to house on left) 4 miles to mine site. To office: from 1-25 turn right on Hwy 81, then left on Hwy 171. Go 1/4 mile on left (Warm Springs rent-all)",Elephant Butte
2902348,Mobil Crushing Plant #1300,M,Surface,Active,01/15/2016,0125401,James  Eliason; Gordon  Crawley,L01764,K. Barnett & Sons Inc.,NM,29,9,Curry,08/10/2007,142200.0,"Crushed, Broken Limestone NEC",1422.0,0.0,,,,,6.0,Stone,,,Y,35.0,103.342222,34.406389000000004,1 mile West of Cannon Air Force Base on US 60/84,Clovis
2902351,Mesilla Valley Cobble,M,Surface,Intermittent,03/16/2017,0111143,Alan R  Gadberry; Mike C  Donegan,0066443,Toro Rock Products,NM,29,13,Dona Ana,11/07/2007,141100.0,Dimension Stone NEC,1411.0,0.0,,,,,6.0,Stone,,,Y,35.0,106.80611100000002,32.243333,Mile marker 26.5 - Highway 185 North of Las Cruces ,Rincon
2902355,1302,M,Surface,Intermittent,01/31/2019,0125401,James  Eliason; Gordon  Crawley,L01764,K Barnett & Sons Inc,NM,29,9,Curry,03/01/2008,142200.0,"Crushed, Broken Limestone NEC",1422.0,0.0,,,,,6.0,Stone,,,Y,35.0,103.205278,34.404722,"From Texico, NM, take Hwy 108 north to Curry Road 22. Turn west onto Curry Road 22 and drive approximately 1.8 miles. Mine will be on the north side of the road.",Clovis
2902359,Twin Mountain Plant,M,Facility,Active,12/06/2011,0126821,Conner  Bjustrom,0146013,"Red Hill Lava Products, Inc.",NM,29,59,Union,03/01/2017,142900.0,"Crushed, Broken Stone NEC",1429.0,0.0,,,,,6.0,Stone,,,N,,103.884167,36.82,4.5 miles North of Des Moines on Rt 325,Des Moines
2902374,Penasco Sand and Gravel,M,Surface,Intermittent,10/31/2015,0076395,Dwayne  Lewis,0091165,Penasco Sand and Gravel Inc,NM,29,35,Otero,06/06/2008,144200.0,Construction Sand and Gravel,1442.0,0.0,,,,,5.0,SandAndGravel,,,N,,105.5125,32.850556,"Take US Hwy 82 to Mayhill, NM turn South on State Hwy 130 go approx. 2.75 miles from intersection of Hwy 82 & 130 entrance will be on right hand side, marked 1853.",Mayhill
2902382,Crusher 1,M,Surface,Intermittent,07/07/2017,0080263,Deborah  Autrey; Oran J Autry,0095373,"Stephens Construction & Ready Mix, Inc.",NM,29,41,Roosevelt,08/22/2008,142902.0,"Crushed, Broken Sandstone",1429.0,2.0,,,,,6.0,Stone,,,Y,35.0,103.043889,34.294444,"Travel 27 miles North from Llano Estacado in Clovis, NM on Hwy 209.  Follow the curve West on Hwy 209.  Continue 10 miles to Curry Road. U-Turn at Curry Road U-turn and proceed 3.75 miles to pit entrance on East side of County Road.  ",Clovis
2902383,J A Gamboa Materials,M,Surface,Intermittent,08/29/2008,0070351,Jose A.  Gamboa,0083404,J A Gamboa Trucking & Materials Inc.,NM,29,13,Dona Ana,08/26/2008,144200.0,Construction Sand and Gravel,1442.0,0.0,,,,,5.0,SandAndGravel,,,N,,106.696666,32.164444,"Head South on I10 to Exit #151 (Mesquite Exit) turn left and head East on Haul Rd for 1.5 miles, pit on right side.",Mesquite
2902386,D E Materials,M,Surface,Intermittent,07/20/2016,M30634,David  Hernandez,0097166,D E Ready Mix Inc,NM,29,13,Dona Ana,01/13/2009,144200.0,Construction Sand and Gravel,1442.0,0.0,,,,,5.0,SandAndGravel,,,N,,107.153056,32.665278,I-25 North and exit Hatch. Take right onto dirt road and follow road headed North about 1 mile. At the sign take a left and that will lead you to the entrance. ,Hatch
2902393,American Redi Mix,M,Facility,Active,12/06/2011,0084713,Charles  Johnson; Armando  Reyna,0100345,American Redi Mix,NM,29,13,Dona Ana,04/30/2009,142900.0,"Crushed, Broken Stone NEC",1429.0,0.0,,,,,6.0,Stone,,,Y,35.0,106.730833,32.291944,Travel east on University.  Past the hospital,las cruces
2902394,Arriba Concrete,M,Surface,Intermittent,04/10/2019,0085013,Randell F  Pettingill,0100705,"Arriba Concrete & Construction, Inc.",NM,29,39,Rio Arriba,05/14/2009,144200.0,Construction Sand and Gravel,1442.0,0.0,,,,,5.0,SandAndGravel,,,N,,106.582222,36.886944,"Hwy 17 North, 1/4 m past 84/64 Junction in Chama, on East side of road.",Chama
2902396,Wood Business Park Quarry  ,M,Surface,Active,01/25/2019,0087575,San Miguel County-NM,0103526,San Miguel County,NM,29,47,San Miguel,08/12/2009,141102.0,Dimension Limestone,1411.0,2.0,,,,,6.0,Stone,,,N,,105.180278,35.648056,"I25 North to Las Vegas.  Take exit 347.  Make a right hand turn onto Frontage Road 250.  Go about 3 miles to stop sign, make a right and turn across the RR tracks. Make another right onto the property.  Mine is on the left-hand side.  ",Las Vegas
2902408,Boyd Pit,M,Surface,Intermittent,04/12/2019,0118025,GMS Inc; David  Shoup,0138654,"United Materials, LLP",NM,29,15,Eddy,05/08/2015,144200.0,Construction Sand and Gravel,1442.0,0.0,,,,,5.0,SandAndGravel,,,Y,35.0,,,"FROM THE INTERSECTION OF KIRCHER STREET AND NATIONAL PARKS HIGHWAY, TRAVEL WEST 1 MILE ON KIRCHER STREET. ENTER THE CONSTRUCTORS/SOUTHEAST READY MIX YARD (WHERE KIRCHER DEAD ENDS INTO BOYD). TRAVEL APPROXIMATELY 0.25 MILES TO THE BACK OF THE YARD. THE SITE IS LOCATED AT THE BOTTOM OF THE HILL.",CARLSBAD
2902409,Limestone Quarry/Fabtech 3,M,Surface,Active,10/16/2017,0077113,Thomas G  McCauley,0116965,TG McCauley Inc,NM,29,17,Grant,02/18/2011,142900.0,"Crushed, Broken Stone NEC",1429.0,0.0,,,,,6.0,Stone,,,Y,35.0,108.160556,32.711110999999995,Heading south on Hwy 180 from Bayard NM turn right on the Tri City Landfill rd and enter the blue gate just prior to the overpass.  The quarry is 1.8 miles West,Hurley NM
2902411,Vado Quarry,M,Surface,Active,03/03/2012,M05416,Stanley P  Jobe; Irene  Epperson,0059784,Jobe Materials LP,NM,29,13,Dona Ana,06/15/2011,144200.0,Construction Sand and Gravel,1442.0,0.0,,,,,5.0,SandAndGravel,,,N,,106.594722,32.140833,Take Vado exit off I-10 West.,Vado
2902413,Vado Pit,M,Surface,Intermittent,01/29/2019,0145441,Jesus J  Gutierrez,0161353,JMC & Sons Sand & Gravel ,NM,29,13,Dona Ana,01/23/2019,144200.0,Construction Sand and Gravel,1442.0,0.0,,,,,5.0,SandAndGravel,,,N,,106.594722,32.140833,"I-10 west exit 155, Vado to the right, 8 miles on High Valley Road.",Vado
2902416,Golisteo River Sand & Gravel,M,Surface,Intermittent,08/27/2018,0133483,Matt J Miller,0151114,Galisteo River Sand & Gravel,NM,29,47,San Miguel,05/11/2017,144600.0,"Sand, Industrial NEC",1446.0,0.0,,,,,7.0,Nonmetal,,,Y,35.0,105.895833,35.464167,On I25 corner of highway 285 and highway 41. half mile to the left.,Las Vegas
2902422,Jal Crusher,M,Surface,Intermittent,01/30/2020,0118025,GMS Inc; David  Shoup,0138654,"United Materials, LLP",NM,29,15,Eddy,05/08/2015,142900.0,"Crushed, Broken Stone NEC",1429.0,0.0,,,,,6.0,Stone,,,Y,35.0,,,"South on Malaga Highway 285. Go east approx. 1/4 mile between mile marker 8 and 9, on the east side will be the crusher site",Loving Village
2902423,Portable Gravel Pit,M,Surface,Intermittent,10/01/2015,0102885,Ray  Pope,0120969,"Ag Services Construction, Inc.",NM,29,5,Chaves,01/25/2012,144200.0,Construction Sand and Gravel,1442.0,0.0,,,,,5.0,SandAndGravel,,,Y,35.0,,,"From intersection of Brasher & Sunset, south on Sunset to gate, west on dirt road to pit.",Roswell
2902425,Waterflow Pit,M,Surface,Intermittent,08/15/2018,0103713,Thomas  Link,0122110,"SWBB, Inc.",NM,29,45,San Juan,03/22/2012,144600.0,"Sand, Industrial NEC",1446.0,0.0,,,,,7.0,Nonmetal,,,N,,108.508056,36.759722,"Take  Hwy 550 to Frmrington then take Hwy 64 West to Waterflow, NM. Just past the Waterflow Post Office, turn south and drive to the second gate (mine entrance).",Farmington
2902427,Brie Mine,M,Surface,Intermittent,06/04/2012,0053829,Brad  Knickel; Michael  Farmar,0122570,"MIOCENE, LLC",NM,29,31,Mckinley,03/30/2012,144201.0,"Sand, Common",1442.0,1.0,,,,,5.0,SandAndGravel,,,N,,106.381667,34.676389,1.7 miles northwest of the intersection of Pipeline Road and Indian Services Route 473.,Torreon
2902429,Cooksey,M,Surface,Intermittent,06/18/2018,0118025,GMS Inc; David  Shoup,0138654,"United Materials, LLP",NM,29,25,Lea,07/17/2015,144201.0,"Sand, Common",1442.0,1.0,,,,,5.0,SandAndGravel,,,Y,35.0,,,Traveling east to Hobbs on 62/180 Travel yo you see mile marker 86 turn north on Pearl Valley Rd. Turn east 1 1/2 miles untill you see the cattle guard turn east and there you will see the Crusher site.,JAL
2902432,Sand Plant,M,Facility,Intermittent,10/04/2012,M09591,Joel M Perovich,L12505,Perovich Properties Inc.,NM,29,55,Taos,10/04/2012,144600.0,"Sand, Industrial NEC",1446.0,0.0,,,,,7.0,Nonmetal,,,N,,105.605278,36.456944,NW Corner of Highways 64 & 522 in Taos County,Taos
2902434,McCauley Cone Crusher,M,Surface,Active,05/01/2019,0077113,Thomas G  McCauley,0116965,T. G. McCauley Inc.,NM,29,17,Grant,05/06/2013,144600.0,"Sand, Industrial NEC",1446.0,0.0,,,,,7.0,Nonmetal,,,Y,35.0,108.160833,32.710278,Heading south on Hwy 180 from Bayard NM turn right on the Tri-city Landfill Rd. and enter the blue gates just before the overpass. The Crusher is approximately 1.8 miles West.,Hurley
